cycle,recall,precision,recall_10,precision_10,top_mean_1,top_mean_2,top_mean_3,recall_g,precision_g,recall_10_g,precision_10_g,top_mean_1_g,top_mean_2_g,top_mean_3_g,N_init,N_per_cycle,strategy,dms_index,model_type,tmp_path,noise_level,ablang,use_dropout,logit_mode,Training size
2,0.15,0.03,0.13636363636363635,0.27,2.891991153414459,2.4412880776566226,2.188618274004571,0.65,0.021666666666666667,0.13636363636363635,0.27,3.9740980879216097,3.5267193192576576,3.2824969580762446,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,100
3,0.15,0.02,0.1414141414141414,0.18666666666666668,2.9574757482712615,2.4916793445322205,2.2340268381981443,0.6,0.02,0.1414141414141414,0.18666666666666668,3.868065455097267,3.44794595866628,3.223167981559962,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,150
4,0.15,0.015,0.14646464646464646,0.145,2.9574757482712615,2.507123684208809,2.253866622610645,0.55,0.018333333333333333,0.14646464646464646,0.145,3.9101202098451653,3.4608637814802057,3.231779863435913,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,200
5,0.15,0.012,0.14646464646464646,0.116,2.9574757482712615,2.507123684208809,2.253866622610645,0.6,0.02,0.14646464646464646,0.116,3.9421960422936264,3.47865607844878,3.2347986300079157,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,250
6,0.15,0.01,0.16666666666666666,0.11,2.976891505789181,2.5648869487571866,2.324320890330736,0.45,0.015,0.16666666666666666,0.11,3.797219992903365,3.3672176481410796,3.1410494495990404,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,300
7,0.15,0.008571428571428572,0.20202020202020202,0.11428571428571428,3.082978816355621,2.689964748848167,2.4479397918329187,0.45,0.015,0.20202020202020202,0.11428571428571428,3.76204234711512,3.3625972942998965,3.1494382337417166,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,350
8,0.2,0.01,0.2222222222222222,0.11,3.1918263295924305,2.7804642172148637,2.5269075901887508,0.5,0.016666666666666666,0.2222222222222222,0.11,3.8642266408663284,3.427622171084922,3.2009095857642196,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,400
9,0.3,0.013333333333333334,0.23737373737373738,0.10444444444444445,3.4031102724414226,2.9237587249034274,2.6433742035172547,0.4,0.013333333333333334,0.23737373737373738,0.10444444444444445,3.5847381360550203,3.24296616934499,3.0449312747210184,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,450
10,0.4,0.016,0.30808080808080807,0.122,3.5123153990700553,3.04863329216416,2.811748600896608,0.4,0.013333333333333334,0.30808080808080807,0.122,3.5629283696364724,3.2237635152879327,3.008127376845658,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,500
11,0.5,0.01818181818181818,0.3333333333333333,0.12,3.6470111855052556,3.176217450461113,2.9197191278117445,0.5,0.016666666666666666,0.3333333333333333,0.12,3.6470111855052556,3.2576355046545182,3.0127242952233684,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,550
12,0.6,0.02,0.3939393939393939,0.13,3.6951047609655396,3.2896370869406923,3.020675359212223,,,,,,,,50,50,ucb,0,ablang2,outputs/ucb_2.0/dms_ablang2_0_N-50_ini-1,2.0,False,False,False,600
1,0.05,0.02,0.10606060606060606,0.42,2.6062186038573922,2.2381648232995888,1.991602479476195,0.7,0.023333333333333334,0.10606060606060606,0.42,3.9589486318206566,3.552575916149275,3.305477040163696,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,50
2,0.05,0.01,0.2474747474747475,0.49,2.7933050983739482,2.5294447250665124,2.3620700947393707,0.5,0.016666666666666666,0.2474747474747475,0.49,3.814428214854419,3.398276020136035,3.173224050965809,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,100
3,0.1,0.013333333333333334,0.35858585858585856,0.47333333333333333,3.0184380925658814,2.7381121138134947,2.56985919338647,0.7,0.023333333333333334,0.35858585858585856,0.47333333333333333,4.009461486858385,3.574164757782248,3.333927412974132,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,150
4,0.25,0.025,0.5151515151515151,0.51,3.459596510214321,3.0343586744414544,2.8230018123333847,0.75,0.025,0.5151515151515151,0.51,4.04028834315268,3.6043384980611437,3.349522312339327,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,200
5,0.25,0.02,0.5606060606060606,0.444,3.4626741292089926,3.045453149811072,2.846004985525158,0.55,0.018333333333333333,0.5606060606060606,0.444,3.9482397808765555,3.4809658507613257,3.24215491064861,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,250
6,0.35,0.023333333333333334,0.6616161616161617,0.43666666666666665,3.7513874442914124,3.2684209854105193,3.0398679649034404,0.85,0.028333333333333332,0.6616161616161617,0.43666666666666665,4.071565838504817,3.6705585828880083,3.425784829261424,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,300
7,0.4,0.022857142857142857,0.7373737373737373,0.41714285714285715,3.8097306619393834,3.3268209102019832,3.091820230513936,0.85,0.028333333333333332,0.7373737373737373,0.41714285714285715,4.057836810553133,3.6622524913752796,3.4202474349196055,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,350
8,0.7,0.035,0.8181818181818182,0.405,4.026559315200995,3.576752742980754,3.30278344723127,1.0,0.03333333333333333,0.8181818181818182,0.405,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,400
9,0.9,0.04,0.9292929292929293,0.4088888888888889,4.093826793587579,3.7041066202796906,3.4533587546582356,1.0,0.03333333333333333,0.9292929292929293,0.4088888888888889,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,450
10,0.95,0.038,0.9646464646464646,0.382,4.111190018484667,3.7386270874506593,3.4828052157359157,0.95,0.03166666666666667,0.9646464646464646,0.382,4.111190018484667,3.7386270874506593,3.482878842599589,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,500
11,0.95,0.034545454545454546,0.9747474747474747,0.3509090909090909,4.111190018484667,3.7386270874506593,3.482878842599589,0.95,0.03166666666666667,0.9747474747474747,0.3509090909090909,4.111190018484667,3.7386270874506593,3.482878842599589,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,550
12,0.95,0.03166666666666667,0.98989898989899,0.32666666666666666,4.111190018484667,3.7386270874506593,3.482878842599589,,,,,,,,50,50,greedy,0,ablang2,outputs/greedy_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,600
1,0.1111111111111111,0.02,0.023529411764705882,0.04,-0.0037716747298421676,-0.0413617757545934,-0.06460227076559898,0.8888888888888888,0.013333333333333334,0.023529411764705882,0.04,0.14665333221063062,0.10898493218496308,0.0898860337239114,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,50
2,0.1111111111111111,0.01,0.058823529411764705,0.05,0.019827155456171256,-0.008873158051320862,-0.027444660911849574,0.5555555555555556,0.008333333333333333,0.058823529411764705,0.05,0.11938541915537382,0.08564803302018209,0.06795795007222577,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,100
3,0.2222222222222222,0.013333333333333334,0.10588235294117647,0.06,0.04531959680988474,0.015957129330056434,-0.004090082185613895,0.6666666666666666,0.01,0.10588235294117647,0.06,0.12216558579157137,0.08852728352317005,0.06910086629224166,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,150
4,0.3333333333333333,0.015,0.15294117647058825,0.065,0.06634063445809918,0.03494911540192586,0.016212203795822288,0.6666666666666666,0.01,0.15294117647058825,0.065,0.11923881840374198,0.08206349240463696,0.06252126216273629,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,200
5,0.3333333333333333,0.012,0.17647058823529413,0.06,0.0723540166047664,0.040084087901073255,0.0226266709194792,0.6666666666666666,0.01,0.17647058823529413,0.06,0.1205584107488487,0.08430511012724506,0.06572269568413526,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,250
6,0.3333333333333333,0.01,0.2,0.056666666666666664,0.07270006981571701,0.041674974181694795,0.025374840671846706,0.4444444444444444,0.006666666666666667,0.2,0.056666666666666664,0.1078216794648971,0.07511169991404254,0.05744085264472503,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,300
7,0.3333333333333333,0.008571428571428572,0.2823529411764706,0.06857142857142857,0.08193083267186121,0.051542241450512824,0.036265872776414444,0.3333333333333333,0.005,0.2823529411764706,0.06857142857142857,0.08686835892066185,0.06237628285146538,0.04836768132624448,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,350
8,0.3333333333333333,0.0075,0.29411764705882354,0.0625,0.08286939334961123,0.05300795411779759,0.03762567514405194,0.4444444444444444,0.006666666666666667,0.29411764705882354,0.0625,0.09262225731136195,0.06627221235727286,0.051547860940211916,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,400
9,0.3333333333333333,0.006666666666666667,0.3176470588235294,0.06,0.08539194556875045,0.055543717671655224,0.04015692486658758,0.3333333333333333,0.005,0.3176470588235294,0.06,0.0898928105786422,0.06490748899091299,0.050638045362638676,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,450
10,0.3333333333333333,0.006,0.38823529411764707,0.066,0.0893958474079922,0.06271310410406952,0.04685047833013494,0.3333333333333333,0.005,0.38823529411764707,0.066,0.0893958474079922,0.06465900740558798,0.0504673079377033,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,500
11,0.3333333333333333,0.005454545454545455,0.4117647058823529,0.06363636363636363,0.0893958474079922,0.06271310410406952,0.04753423230060164,0.4444444444444444,0.006666666666666667,0.4117647058823529,0.06363636363636363,0.10955908907183938,0.07652508303252017,0.05876662655752171,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,550
12,0.3333333333333333,0.005,0.4823529411764706,0.06833333333333333,0.0893958474079922,0.06458104085166627,0.05002304673866213,,,,,,,,50,50,ucb,1,ablang2,outputs/ucb_0.5/dms_ablang2_1_N-50_ini-1,0.5,False,False,False,600
1,0.05,0.02,0.10606060606060606,0.42,2.6062186038573922,2.2381648232995888,1.991602479476195,0.4,0.013333333333333334,0.10606060606060606,0.42,3.7199046293397586,3.2787703844152283,3.0555538691663484,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,50
2,0.15,0.03,0.13636363636363635,0.27,2.891991153414459,2.4412880776566226,2.188618274004571,0.65,0.021666666666666667,0.13636363636363635,0.27,3.9740980879216097,3.5267193192576576,3.2824969580762446,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,100
3,0.15,0.02,0.1414141414141414,0.18666666666666668,2.9574757482712615,2.4916793445322205,2.2340268381981443,0.6,0.02,0.1414141414141414,0.18666666666666668,3.868065455097267,3.44794595866628,3.223167981559962,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,150
4,0.15,0.015,0.14646464646464646,0.145,2.9574757482712615,2.507123684208809,2.253866622610645,0.55,0.018333333333333333,0.14646464646464646,0.145,3.9101202098451653,3.4608637814802057,3.231779863435913,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,200
5,0.15,0.012,0.14646464646464646,0.116,2.9574757482712615,2.507123684208809,2.253866622610645,0.6,0.02,0.14646464646464646,0.116,3.9421960422936264,3.47865607844878,3.2347986300079157,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,250
6,0.15,0.01,0.16666666666666666,0.11,2.976891505789181,2.5648869487571866,2.324320890330736,0.45,0.015,0.16666666666666666,0.11,3.797219992903365,3.3672176481410796,3.1410494495990404,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,300
7,0.15,0.008571428571428572,0.20202020202020202,0.11428571428571428,3.082978816355621,2.689964748848167,2.4479397918329187,0.45,0.015,0.20202020202020202,0.11428571428571428,3.76204234711512,3.3625972942998965,3.1494382337417166,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,350
8,0.2,0.01,0.2222222222222222,0.11,3.1918263295924305,2.7804642172148637,2.5269075901887508,0.5,0.016666666666666666,0.2222222222222222,0.11,3.8642266408663284,3.427622171084922,3.2009095857642196,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,400
9,0.3,0.013333333333333334,0.23737373737373738,0.10444444444444445,3.4031102724414226,2.9237587249034274,2.6433742035172547,0.4,0.013333333333333334,0.23737373737373738,0.10444444444444445,3.5847381360550203,3.24296616934499,3.0449312747210184,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,450
10,0.4,0.016,0.30808080808080807,0.122,3.5123153990700553,3.04863329216416,2.811748600896608,0.4,0.013333333333333334,0.30808080808080807,0.122,3.5629283696364724,3.2237635152879327,3.008127376845658,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,500
11,0.5,0.01818181818181818,0.3333333333333333,0.12,3.6470111855052556,3.176217450461113,2.9197191278117445,0.5,0.016666666666666666,0.3333333333333333,0.12,3.6470111855052556,3.2576355046545182,3.0127242952233684,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,550
12,0.6,0.02,0.3939393939393939,0.13,3.6951047609655396,3.2896370869406923,3.020675359212223,,,,,,,,50,50,ucb,0,ablang2,outputs/ucb_0.0/dms_ablang2_0_N-50_ini-1,0.0,False,False,False,600
1,0.05,0.02,0.10606060606060606,0.42,2.6062186038573922,2.2381648232995888,1.991602479476195,0.4,0.013333333333333334,0.10606060606060606,0.42,3.7199046293397586,3.2787703844152283,3.0555538691663484,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,50
2,0.15,0.03,0.13636363636363635,0.27,2.891991153414459,2.4412880776566226,2.188618274004571,0.65,0.021666666666666667,0.13636363636363635,0.27,3.9740980879216097,3.5267193192576576,3.2824969580762446,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,100
3,0.15,0.02,0.1414141414141414,0.18666666666666668,2.9574757482712615,2.4916793445322205,2.2340268381981443,0.6,0.02,0.1414141414141414,0.18666666666666668,3.868065455097267,3.44794595866628,3.223167981559962,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,150
4,0.15,0.015,0.14646464646464646,0.145,2.9574757482712615,2.507123684208809,2.253866622610645,0.55,0.018333333333333333,0.14646464646464646,0.145,3.9101202098451653,3.4608637814802057,3.231779863435913,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,200
5,0.15,0.012,0.14646464646464646,0.116,2.9574757482712615,2.507123684208809,2.253866622610645,0.6,0.02,0.14646464646464646,0.116,3.9421960422936264,3.47865607844878,3.2347986300079157,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,250
6,0.15,0.01,0.16666666666666666,0.11,2.976891505789181,2.5648869487571866,2.324320890330736,0.45,0.015,0.16666666666666666,0.11,3.797219992903365,3.3672176481410796,3.1410494495990404,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,300
7,0.15,0.008571428571428572,0.20202020202020202,0.11428571428571428,3.082978816355621,2.689964748848167,2.4479397918329187,0.45,0.015,0.20202020202020202,0.11428571428571428,3.76204234711512,3.3625972942998965,3.1494382337417166,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,350
8,0.2,0.01,0.2222222222222222,0.11,3.1918263295924305,2.7804642172148637,2.5269075901887508,0.5,0.016666666666666666,0.2222222222222222,0.11,3.8642266408663284,3.427622171084922,3.2009095857642196,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,400
9,0.3,0.013333333333333334,0.23737373737373738,0.10444444444444445,3.4031102724414226,2.9237587249034274,2.6433742035172547,0.4,0.013333333333333334,0.23737373737373738,0.10444444444444445,3.5847381360550203,3.24296616934499,3.0449312747210184,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,450
10,0.4,0.016,0.30808080808080807,0.122,3.5123153990700553,3.04863329216416,2.811748600896608,0.4,0.013333333333333334,0.30808080808080807,0.122,3.5629283696364724,3.2237635152879327,3.008127376845658,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,500
11,0.5,0.01818181818181818,0.3333333333333333,0.12,3.6470111855052556,3.176217450461113,2.9197191278117445,0.55,0.018333333333333333,0.3333333333333333,0.12,3.6961486698657344,3.312227040897349,3.0506087824436317,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,550
12,0.6,0.02,0.3888888888888889,0.12833333333333333,3.769906586733634,3.2989013029933654,3.0221977688528416,,,,,,,,50,50,ucb,0,ablang2,outputs/ucb_0.5/dms_ablang2_0_N-50_ini-1,0.5,False,False,False,600
1,0.05,0.02,0.10606060606060606,0.42,2.6062186038573922,2.2381648232995888,1.991602479476195,0.4,0.013333333333333334,0.10606060606060606,0.42,3.7199046293397586,3.2787703844152283,3.0555538691663484,50,50,ucb,0,ablang2,outputs/ucb_1.0/dms_ablang2_0_N-50_ini-1,1.0,False,False,False,50
2,0.15,0.03,0.13636363636363635,0.27,2.891991153414459,2.4412880776566226,2.188618274004571,0.65,0.021666666666666667,0.13636363636363635,0.27,3.9740980879216097,3.5267193192576576,3.2824969580762446,50,50,ucb,0,ablang2,outputs/ucb_1.0/dms_ablang2_0_N-50_ini-1,1.0,False,False,False,100
3,0.15,0.02,0.1414141414141414,0.18666666666666668,2.9574757482712615,2.4916793445322205,2.2340268381981443,0.6,0.02,0.1414141414141414,0.18666666666666668,3.868065455097267,3.44794595866628,3.223167981559962,50,50,ucb,0,ablang2,outputs/ucb_1.0/dms_ablang2_0_N-50_ini-1,1.0,False,False,False,150
4,0.15,0.015,0.14646464646464646,0.145,2.9574757482712615,2.507123684208809,2.253866622610645,0.55,0.018333333333333333,0.14646464646464646,0.145,3.9101202098451653,3.4608637814802057,3.231779863435913,50,50,ucb,0,ablang2,outputs/ucb_1.0/dms_ablang2_0_N-50_ini-1,1.0,False,False,False,200
5,0.15,0.012,0.14646464646464646,0.116,2.9574757482712615,2.507123684208809,2.253866622610645,0.6,0.02,0.14646464646464646,0.116,3.9421960422936264,3.47865607844878,3.2347986300079157,50,50,ucb,0,ablang2,outputs/ucb_1.0/dms_ablang2_0_N-50_ini-1,1.0,False,False,False,250
